rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
6447,6756369,K05322.01,,CANDIDATE,CANDIDATE,30.928898,3.25E-04,-3.25E-04,0,,,8.1,7.40E-01,-1.71E+00,0.2282,,,88.81,,,1051,,,5029,97,-151,5.127,0.468,-1.085,1.653,0.3,-0.623
6448,6762188,K05323.01,,CANDIDATE,CANDIDATE,7.15555435,7.45E-06,-7.45E-06,0,,,48.37,1.25E+01,-2.55E+01,0.093,,,83.08,,,2049,,,4992,97,-161,8.052,2.073,-4.249,2.096,0.583,-1.032
6449,6765563,K05324.01,,CANDIDATE,CANDIDATE,293.392635,4.66E-03,-4.66E-03,0,,,6.84,3.92E+00,-1.49E+00,0.8787,,,89.95,,,428,,,5203,116,-133,3.055,1.748,-0.668,1.051,0.309,-0.179
6452,6776555,K05327.01,,CANDIDATE,CANDIDATE,5.43367928,5.89E-05,-5.89E-05,0,,,2.24,1.10E-01,-2.90E-01,0.0502,,,89.95,,,550,,,3702,109,-116,0.569,0.027,-0.073,0.569,0.035,-0.057
6453,6784887,K05328.01,,CANDIDATE,CANDIDATE,44.7144526,2.73E-06,-2.73E-06,0,,,63.56,2.59E+01,-5.94E+00,0.2465,,,88.81,,,533,,,6185,171,-201,0.941,0.384,-0.088,0.999,0.13,-0.126
6454,6805414,K05329.01,,CANDIDATE,CANDIDATE,200.2371814,5.37E-04,-5.37E-04,0,,,11.62,4.65E+00,-1.12E+00,0.6861,,,89.38,,,325,,,6108,159,-224,0.997,0.399,-0.096,1.072,0.19,-0.141
6456,6869373,K05331.01,,CANDIDATE,CANDIDATE,31.5030519,6.36E-04,-6.36E-04,0,,,1.06,2.50E-01,-7.00E-02,0.1822,,,89.95,,,470,,,5314,172,-141,0.733,0.171,-0.051,0.82,0.092,-0.091
6457,6875342,K05332.01,,CANDIDATE,CANDIDATE,22.2379754,7.46E-04,-7.46E-04,0,,,1.01,5.40E-01,-1.00E-01,0.1593,,,89.95,,,704,,,6190,161,-212,1.059,0.559,-0.104,1.084,0.25,-0.127
6458,6879183,K05333.01,,CANDIDATE,CANDIDATE,20.5469518,4.32E-04,-4.32E-04,0,,,1.61,7.80E-01,-1.70E-01,0.1514,,,89.38,,,690,,,5922,174,-219,1.057,0.507,-0.114,1.095,0.222,-0.144
6460,6891512,K05335.01,,CANDIDATE,CANDIDATE,1.752563424,7.90E-08,-7.90E-08,0,,,124.27,4.68E+01,-4.64E+01,0.0294,,,81.36,,,2017,,,5853,151,-158,1.795,0.676,-0.67,1.101,0.267,-0.187
6461,6934045,K05336.01,,CANDIDATE,CANDIDATE,265.74292,1.79E-02,-1.79E-02,0,,,2.95,1.64E+00,-6.90E-01,0.8777,,,88.24,,,375,,,6543,155,-248,1.48,0.822,-0.348,1.277,0.268,-0.237
6464,6948815,K05339.01,,CANDIDATE,CANDIDATE,1.541526152,2.88E-06,-2.88E-06,0,,,117.57,5.98E+01,-2.36E+01,0.0304,,,77.92,,,2687,,,7631,248,-296,1.937,0.985,-0.389,1.564,0.34,-0.25
6466,7009548,K05341.01,,CANDIDATE,CANDIDATE,15.185835,1.18E-03,-1.18E-03,0,,,6.56,3.41E+00,-1.42E+00,0.1222,,,89.95,,,922,,,6311,152,-190,1.339,0.696,-0.29,1.05,0.26,-0.122
6469,7018210,K05344.01,,CANDIDATE,CANDIDATE,445.351255,6.28E-03,-6.28E-03,0,,,3.66,2.14E+00,-8.00E-01,1.2938,,,89.95,,,370,,,7202,217,-316,1.755,1.025,-0.382,1.454,0.32,-0.288
6476,7047299,K05351.01,,CANDIDATE,CANDIDATE,35.88227274,1.14E-06,-1.14E-06,0,,,35.57,1.57E+01,-2.84E+00,0.206,,,89.38,,,518,,,5857,157,-157,0.827,0.364,-0.066,0.904,0.103,-0.097
6483,7125794,K05358.01,,CANDIDATE,CANDIDATE,126.586058,3.68E-03,-3.68E-03,0,,,1.54,6.40E-01,-2.60E-01,0.5029,,,89.38,,,460,,,6611,161,-209,1.249,0.522,-0.209,1.057,0.19,-0.116
6484,7130612,K05359.01,,CANDIDATE,CANDIDATE,2.7200197,3.89E-04,-3.89E-04,0,,,1.53,1.40E-01,-1.50E-01,0.0313,,,89.95,,,713,,,3939,52,-51,0.527,0.05,-0.05,0.55,0.05,-0.05
6485,7132462,K05360.01,,CANDIDATE,CANDIDATE,54.595746,5.85E-04,-5.85E-04,0,,,2,9.00E-01,-7.10E-01,0.2843,,,89.95,,,649,,,6014,177,-181,1.699,0.756,-0.609,1.027,0.254,-0.157
6494,7198587,K05369.01,,CANDIDATE,CANDIDATE,651.358046,6.44E-03,-6.44E-03,0,,,14.58,9.10E-01,-3.72E+00,1.8916,,,89.95,,,411,,,5122,96,-198,6.261,0.394,-1.595,2.123,0.18,-0.927
6497,7205717,K05372.01,,CANDIDATE,CANDIDATE,212.60398,1.46E-02,-1.46E-02,0,,,1.64,7.10E-01,-2.90E-01,0.7026,,,89.95,,,337,,,5834,162,-182,1.207,0.521,-0.218,1.022,0.213,-0.113
6498,7206422,K05373.01,,CANDIDATE,CANDIDATE,50.550788,1.51E-03,-1.51E-03,0,,,5,2.46E+00,-1.54E+00,0.3046,,,89.95,,,790,,,5031,106,-147,3.859,1.892,-1.189,1.47,0.358,-0.468
6500,7213311,K05375.01,,CANDIDATE,CANDIDATE,285.377655,4.94E-03,-4.94E-03,0,,,6.14,4.59E+00,-1.61E+00,0.7937,,,89.95,,,423,,,5142,127,-113,2.756,2.062,-0.722,0.817,0.221,-0.152
6504,7282470,K05379.01,,CANDIDATE,CANDIDATE,520.655224,9.65E-03,-9.65E-03,0,,,7.58,3.46E+00,-2.57E+00,1.4248,,,89.95,,,401,,,5227,107,-151,4.313,1.968,-1.462,1.419,0.315,-0.484
6505,7289139,K05380.01,,CANDIDATE,CANDIDATE,369.93355,2.93E-02,-2.93E-02,0,,,3.24,1.56E+00,-3.10E-01,1.0371,,,89.95,,,270,,,6158,171,-237,1.024,0.493,-0.098,1.08,0.232,-0.137
6509,7377343,K05384.01,,CANDIDATE,CANDIDATE,7.9544727,2.70E-05,-2.70E-05,0,,,9.63,5.40E+00,-1.50E+00,0.0794,,,89.95,,,1064,,,6217,181,-235,1.196,0.671,-0.186,1.052,0.265,-0.118
6512,7416016,K05387.01,,CANDIDATE,CANDIDATE,297.78282,1.45E-02,-1.45E-02,0,,,1.17,9.00E-02,-1.40E-01,0.7267,,,89.95,,,167,,,4192,120,-141,0.59,0.049,-0.072,0.577,0.059,-0.055
6513,7416306,K05388.01,,CANDIDATE,CANDIDATE,137.396511,7.03E-03,-7.03E-03,0,,,2.9,1.26E+00,-1.59E+00,0.5691,,,89.95,,,517,,,5425,181,-184,2.655,1.162,-1.457,1.304,0.317,-0.396
6515,7440715,K05390.01,,CANDIDATE,CANDIDATE,104.198102,1.14E-03,-1.14E-03,0,,,5.13,3.28E+00,-3.40E+00,0.412,,,89.95,,,497,,,5087,149,-144,2.024,1.297,-1.341,0.857,0.236,-0.172
6518,7458743,K05393.01,,CANDIDATE,CANDIDATE,248.421771,5.09E-03,-5.09E-03,0,,,18.92,2.54E+00,-3.53E+00,0.8927,,,89.95,,,579,,,4895,102,-124,6.428,0.863,-1.198,1.533,0.441,-0.519
6523,7539277,K05398.01,,CANDIDATE,CANDIDATE,551.22396,1.83E-02,-1.83E-02,0,,,2.1,8.90E-01,-1.40E-01,1.3184,,,89.95,,,206,,,5691,156,-158,0.887,0.373,-0.06,1.003,0.11,-0.108
6528,7599004,K05403.01,,CANDIDATE,CANDIDATE,2.41172336,2.35E-05,-2.35E-05,0,,,66.46,3.53E+01,-1.40E+01,0.0361,,,64.74,,,1705,,,6363,184,-248,1.332,0.707,-0.28,1.072,0.274,-0.133
6531,7625138,K05406.01,,CANDIDATE,CANDIDATE,5.71966537,5.11E-05,-5.11E-05,0,,,0.82,3.40E-01,-2.90E-01,0.067,,,89.38,,,1479,,,6356,151,-187,1.865,0.767,-0.665,1.227,0.299,-0.22
6533,7631138,K05408.01,,CANDIDATE,CANDIDATE,415.748785,6.94E-03,-6.94E-03,0,,,3.24,2.09E+00,-1.38E+00,1.0584,,,89.95,,,283,,,5324,179,-147,1.534,0.993,-0.652,0.912,0.119,-0.082
6534,7658229,K05409.01,,CANDIDATE,CANDIDATE,36.1827669,1.86E-04,-1.86E-04,0,,,65.88,2.77E+01,-1.78E+01,0.2069,,,88.24,,,635,,,5696,190,-162,1.321,0.555,-0.356,0.901,0.146,-0.071
6535,7662502,K05410.01,,CANDIDATE,CANDIDATE,24.1529669,3.58E-04,-3.58E-04,0,,,1.1,5.90E-01,-1.20E-01,0.1678,,,88.81,,,701,,,6223,175,-241,1.095,0.589,-0.124,1.073,0.256,-0.124
6536,7672215,K05411.01,,CANDIDATE,CANDIDATE,11.173269,1.99E-04,-1.99E-04,0,,,1.52,1.02E+00,-2.60E-01,0.1133,,,88.24,,,1279,,,7372,234,-320,1.752,1.179,-0.294,1.552,0.365,-0.264
6537,7674050,K05412.01,,CANDIDATE,CANDIDATE,472.2266389,1.19E-04,-1.19E-04,0,,,48.1,2.01E+01,-3.91E+00,1.1594,,,89.95,,,217,,,5763,164,-160,0.848,0.355,-0.069,0.929,0.097,-0.1
6538,7690782,K05413.01,,CANDIDATE,CANDIDATE,428.379308,9.40E-03,-9.40E-03,0,,,2,9.60E-01,-3.20E-01,1.0315,,,89.95,,,236,,,5574,172,-138,0.953,0.454,-0.155,0.798,0.145,-0.057
6541,7731281,K05416.01,,CANDIDATE,CANDIDATE,76.378033,1.83E-03,-1.83E-03,0,,,7.24,4.20E-01,-9.70E-01,0.2956,,,89.95,,,241,,,3877,120,-152,0.586,0.034,-0.079,0.589,0.039,-0.069
6542,7743464,K05417.01,,CANDIDATE,CANDIDATE,55.2490054,2.15E-06,-2.15E-06,0,,,60.35,2.70E+01,-5.31E+00,0.2948,,,89.38,,,496,,,6063,161,-217,1.012,0.452,-0.089,1.117,0.217,-0.15
6543,7747091,K05418.01,,CANDIDATE,CANDIDATE,14.267379,1.85E-04,-1.85E-04,0,,,1.3,4.80E-01,-9.00E-02,0.113,,,89.38,,,657,,,5475,166,-141,0.837,0.316,-0.057,0.944,0.07,-0.085
6548,7762153,K05423.01,,CANDIDATE,CANDIDATE,366.55705,1.82E-02,-1.82E-02,0,,,2.63,1.38E+00,-3.20E-01,1.0404,,,89.95,,,266,,,5857,172,-218,1.1,0.581,-0.132,1.116,0.226,-0.149
6551,7770901,K05426.01,,CANDIDATE,CANDIDATE,124.885607,2.42E-03,-2.42E-03,0,,,1.74,5.90E-01,-3.90E-01,0.4722,,,89.95,,,435,,,6103,171,-177,1.234,0.421,-0.276,0.898,0.141,-0.084
6558,7829836,K05433.01,,CANDIDATE,CANDIDATE,237.819766,5.09E-03,-5.09E-03,0,,,2.78,1.51E+00,-3.10E-01,0.7797,,,89.95,,,326,,,6202,151,-211,1.11,0.604,-0.123,1.113,0.257,-0.137
6560,7836096,K05435.01,,CANDIDATE,CANDIDATE,15.9960911,1.44E-04,-1.44E-04,0,,,1.74,2.40E-01,-1.00E-01,0.1178,,,89.95,,,562,,,4948,201,-154,0.78,0.106,-0.048,0.85,0.073,-0.075
6561,7837526,K05436.01,,CANDIDATE,CANDIDATE,28.29720898,1.21E-06,-1.21E-06,0,,,59.66,2.05E+01,-1.30E+01,0.1772,,,88.24,,,743,,,6324,169,-186,1.256,0.431,-0.273,0.924,0.134,-0.095
6565,7888863,K05440.01,,CANDIDATE,CANDIDATE,74.624269,1.84E-03,-1.84E-03,0,,,1.91,7.50E-01,-1.80E-01,0.3483,,,89.95,,,448,,,6187,185,-227,0.937,0.372,-0.087,1.011,0.131,-0.131
6570,7916058,K05445.01,,CANDIDATE,CANDIDATE,7.1090653,5.72E-04,-5.72E-04,0,,,0.9,3.20E-01,-7.00E-02,0.0697,,,85.94,,,853,,,5658,169,-146,0.815,0.295,-0.062,0.895,0.096,-0.089
6576,7950158,K05451.01,,CANDIDATE,CANDIDATE,529.39169,1.30E-02,-1.30E-02,0,,,4.4,2.31E+00,-1.75E+00,1.3401,,,89.95,,,319,,,5283,154,-168,2.504,1.317,-0.995,1.144,0.29,-0.253
6579,7978202,K05454.01,,CANDIDATE,CANDIDATE,509.997402,3.26E-03,-3.26E-03,0,,,2.62,4.50E-01,-2.70E-01,1.1218,,,89.95,,,182,,,5037,196,-157,0.756,0.13,-0.077,0.724,0.127,-0.057
6583,8007174,K05458.01,,CANDIDATE,CANDIDATE,56.6468656,9.61E-04,-9.61E-04,0,,,1.94,2.90E-01,-1.40E-01,0.2701,,,89.95,,,378,,,5025,176,-140,0.785,0.118,-0.058,0.819,0.083,-0.069
6584,8009811,K05459.01,,CANDIDATE,CANDIDATE,53.5536852,4.08E-04,-4.08E-04,0,,,2.11,1.13E+00,-6.00E-01,0.292,,,88.81,,,629,,,6185,148,-175,1.552,0.833,-0.439,1.157,0.307,-0.166
6586,8016650,K05461.01,,CANDIDATE,CANDIDATE,119.079642,3.17E-03,-3.17E-03,0,,,17.89,7.40E-01,-5.04E+00,0.6497,,,89.95,,,795,,,4849,92,-159,8.984,0.376,-2.529,2.573,0.164,-1.222
6591,8037038,K05466.01,,CANDIDATE,CANDIDATE,4.09513932,3.05E-05,-3.05E-05,0,,,1.39,6.00E-01,-1.20E-01,0.0511,,,88.81,,,1122,,,5858,166,-193,0.963,0.421,-0.082,1.056,0.179,-0.129
6596,8075618,K05471.01,,CANDIDATE,CANDIDATE,8.780603515,4.46E-07,-4.46E-07,0,,,32.63,1.22E+01,-2.39E+00,0.0812,,,88.24,,,775,,,5487,161,-147,0.832,0.311,-0.061,0.924,0.076,-0.087
6597,8076215,K05472.01,,CANDIDATE,CANDIDATE,97.5137491,8.93E-04,-8.93E-04,0,,,5.27,2.14E+00,-2.29E+00,0.4608,,,89.95,,,630,,,5437,175,-190,3.18,1.29,-1.384,1.372,0.306,-0.464
6601,8105719,K05476.01,,CANDIDATE,CANDIDATE,148.168437,3.80E-03,-3.80E-03,0,,,2.17,8.10E-01,-2.00E-01,0.5516,,,89.95,,,344,,,6003,159,-201,0.932,0.35,-0.083,1.019,0.118,-0.129
6603,8108437,K05478.01,,CANDIDATE,CANDIDATE,351.2879001,1.06E-04,-1.06E-04,0,,,40.56,1.41E+01,-3.28E+00,0.9771,,,89.95,,,252,,,5911,165,-186,0.914,0.317,-0.074,1.006,0.102,-0.118
6604,8125917,K05479.01,,CANDIDATE,CANDIDATE,18.347081,2.43E-03,-2.43E-03,0,,,5.65,3.46E+00,-2.33E+00,0.1354,,,89.95,,,855,,,5465,205,-169,1.702,1.044,-0.703,0.983,0.26,-0.106
6605,8129333,K05480.01,,CANDIDATE,CANDIDATE,57.140035,1.95E-03,-1.95E-03,0,,,5.78,2.77E+00,-1.64E+00,0.2891,,,89.95,,,588,,,5936,191,-192,1.46,0.702,-0.413,0.986,0.22,-0.121
6607,8158429,K05482.01,,CANDIDATE,CANDIDATE,31.710966,1.91E-03,-1.91E-03,0,,,8038.18,3.36E+03,-6.36E+02,0.1938,,,26.36,,,548,,,5861,158,-167,0.872,0.364,-0.069,0.966,0.104,-0.116
6608,8179747,K05483.01,,CANDIDATE,CANDIDATE,17.9463221,1.49E-06,-1.49E-06,0,,,66.68,4.71E+01,-3.70E+01,0.1282,,,87.66,,,845,,,5228,180,-147,1.722,1.216,-0.956,0.872,0.197,-0.125
6610,8197176,K05485.01,,CANDIDATE,CANDIDATE,9.358898,1.38E-04,-1.38E-04,0,,,20.35,9.10E+00,-7.50E+00,0.1014,,,89.95,,,1528,,,5188,126,-183,4.521,2.02,-1.666,1.583,0.336,-0.605
6611,8197406,K05486.01,,CANDIDATE,CANDIDATE,4.15471847,1.08E-05,-1.08E-05,0,,,8.21,4.83E+00,-1.79E+00,0.0567,,,87.66,,,1672,,,7025,183,-279,1.65,0.969,-0.361,1.405,0.291,-0.288
6612,8223445,K05487.01,,CANDIDATE,CANDIDATE,48.8130123,4.97E-04,-4.97E-04,0,,,2.95,1.55E+00,-3.10E-01,0.2713,,,89.95,,,553,,,6202,170,-209,1.11,0.581,-0.12,1.113,0.252,-0.129
6622,8279146,K05497.01,,CANDIDATE,CANDIDATE,93.359737,1.80E-03,-1.80E-03,0,,,1.05,4.90E-01,-2.90E-01,0.4308,,,89.95,,,592,,,6809,153,-206,1.673,0.78,-0.453,1.224,0.277,-0.187
6623,8288404,K05498.01,,CANDIDATE,CANDIDATE,519.7981481,2.06E-04,-2.06E-04,0,,,46.12,2.38E+01,-4.51E+00,1.2993,,,89.95,,,250,,,6254,145,-190,1.064,0.548,-0.104,1.075,0.244,-0.118
6624,8294683,K05499.01,,CANDIDATE,CANDIDATE,122.58481,1.19E-02,-1.19E-02,0,,,1.19,1.50E-01,-1.10E-01,0.4192,,,89.38,,,279,,,5003,187,-166,0.669,0.087,-0.061,0.654,0.092,-0.042
6625,8295087,K05500.01,,CANDIDATE,CANDIDATE,84.934357,3.31E-03,-3.31E-03,0,,,1.6,7.30E-01,-4.00E-01,0.3805,,,89.95,,,531,,,6290,194,-235,1.395,0.637,-0.351,1.016,0.21,-0.134
6631,8352009,K05506.01,,CANDIDATE,CANDIDATE,641.60204,2.04E-02,-2.04E-02,0,,,1.61,8.00E-01,-1.40E-01,1.4993,,,89.95,,,230,,,6277,168,-204,1.031,0.511,-0.089,1.085,0.237,-0.119
6633,8364969,K05508.01,,CANDIDATE,CANDIDATE,22.57197447,1.67E-06,-1.67E-06,0,,,49.8,2.57E+01,-7.37E+00,0.1419,,,88.81,,,617,,,5645,191,-151,0.871,0.45,-0.129,0.746,0.141,-0.042
6634,8378278,K05509.01,,CANDIDATE,CANDIDATE,28.406342,1.04E-03,-1.04E-03,0,,,1.41,5.50E-01,-1.50E-01,0.1793,,,89.95,,,613,,,6085,183,-212,0.936,0.368,-0.098,0.952,0.116,-0.112
6636,8395870,K05511.01,,CANDIDATE,CANDIDATE,74.833577,3.01E-03,-3.01E-03,0,,,1.68,6.90E-01,-6.40E-01,0.3555,,,89.95,,,590,,,5933,164,-165,1.807,0.739,-0.692,1.07,0.279,-0.18
6639,8415353,K05514.01,,CANDIDATE,CANDIDATE,102.100752,2.54E-03,-2.54E-03,0,,,2.63,1.17E+00,-8.90E-01,0.4737,,,89.95,,,551,,,6359,175,-248,1.83,0.82,-0.619,1.358,0.246,-0.307
6640,8429817,K05515.01,,CANDIDATE,CANDIDATE,6.263491341,6.00E-06,-6.00E-06,0,,,6.41,2.32E+00,-1.23E+00,0.0651,,,89.95,,,1180,,,6247,172,-194,1.194,0.431,-0.229,0.936,0.14,-0.1
6642,8432249,K05517.01,,CANDIDATE,CANDIDATE,335.43143,2.46E-02,-2.46E-02,0,,,7.12,3.01E+00,-2.77E+00,1.1236,,,89.95,,,468,,,5172,115,-175,4.721,1.993,-1.839,1.679,0.319,-0.682
6645,8474892,K05520.01,,CANDIDATE,CANDIDATE,199.4424134,2.05E-04,-2.05E-04,0,,,56.11,2.12E+01,-1.02E+01,0.6615,,,89.38,,,344,,,5869,183,-194,1.17,0.441,-0.212,0.971,0.162,-0.102
6646,8480642,K05521.01,,CANDIDATE,CANDIDATE,31.59118744,3.41E-05,-3.41E-05,0,,,12.22,7.71E+00,-5.78E+00,0.1953,,,88.81,,,783,,,5178,130,-138,2.295,1.448,-1.086,0.995,0.307,-0.13
6652,8507073,K05527.01,,CANDIDATE,CANDIDATE,209.0630238,2.90E-05,-2.90E-05,0,,,56.57,2.33E+01,-6.19E+00,0.691,,,89.95,,,331,,,6131,155,-191,1.033,0.426,-0.113,1.003,0.169,-0.114
6653,8507586,K05528.01,,CANDIDATE,CANDIDATE,201.621794,7.56E-03,-7.56E-03,0,,,2.02,8.10E-01,-2.00E-01,0.6607,,,89.95,,,309,,,5919,167,-175,0.923,0.367,-0.093,0.945,0.119,-0.105
6654,8509781,K05529.01,,CANDIDATE,CANDIDATE,70.33588472,2.62E-06,-2.62E-06,0,,,39.48,1.95E+01,-8.49E+00,0.336,,,89.38,,,529,,,6082,145,-175,1.306,0.645,-0.281,1.019,0.222,-0.126
6657,8525101,K05532.01,,CANDIDATE,CANDIDATE,24.6777128,5.91E-04,-5.91E-04,0,,,6.04,8.30E-01,-8.00E-01,0.1776,,,88.81,,,1176,,,4995,116,-117,5.058,0.697,-0.663,1.225,0.337,-0.294
6658,8525286,K05533.01,,CANDIDATE,CANDIDATE,113.0598007,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,8548454,K05541.01,,CANDIDATE,CANDIDATE,339.633833,8.84E-03,-8.84E-03,0,,,2.04,8.60E-01,-1.70E-01,0.9485,,,89.95,,,250,,,5823,154,-167,0.901,0.382,-0.074,0.984,0.116,-0.116
6668,8560475,K05543.01,,CANDIDATE,CANDIDATE,7.41502841,2.46E-05,-2.46E-05,0,,,51.51,3.12E+00,-1.82E+01,0.1116,,,89.95,,,2815,,,4989,140,-228,18.266,1.105,-6.458,3.366,0.148,-1.935
6670,8570210,K05545.01,,CANDIDATE,CANDIDATE,541.04472,2.12E-02,-2.12E-02,0,,,1.08,4.80E-01,-7.00E-02,1.2468,,,89.95,,,206,,,5829,156,-144,0.802,0.354,-0.058,0.879,0.105,-0.085
6671,8571421,K05546.01,,CANDIDATE,CANDIDATE,514.271499,6.19E-03,-6.19E-03,0,,,3.01,1.32E+00,-3.60E-01,1.3412,,,89.95,,,258,,,6343,153,-229,1.137,0.498,-0.135,1.213,0.215,-0.216
6677,8644545,K05552.01,,CANDIDATE,CANDIDATE,295.958074,2.02E-03,-2.02E-03,0,,,3.83,2.92E+00,-2.25E+00,0.815,,,89.95,,,349,,,5364,171,-150,1.769,1.344,-1.038,0.822,0.242,-0.113
6678,8644911,K05553.01,,CANDIDATE,CANDIDATE,120.939411,2.13E-03,-2.13E-03,0,,,2.59,1.14E+00,-3.10E-01,0.4403,,,89.95,,,333,,,5456,217,-170,0.843,0.374,-0.101,0.777,0.144,-0.059
6679,8652997,K05554.01,,CANDIDATE,CANDIDATE,362.22202,3.13E-02,-3.13E-02,0,,,0.96,3.30E-01,-2.40E-01,0.952,,,89.95,,,312,,,6113,153,-159,1.277,0.434,-0.317,0.874,0.136,-0.074
6681,8656535,K05556.01,,CANDIDATE,CANDIDATE,631.99116,6.48E-03,-6.48E-03,0,,,1.86,6.90E-01,-2.60E-01,1.3923,,,89.95,,,210,,,5594,185,-161,1.006,0.377,-0.14,0.901,0.116,-0.067
6689,8718273,K05564.01,,CANDIDATE,CANDIDATE,3.479507187,1.79E-06,-1.79E-06,0,,,596.25,1.75E+02,-2.75E+02,0.0568,,,66.46,,,3521,,,4724,110,-118,16.215,4.758,-7.489,2.017,0.96,-0.984
6691,8741367,K05566.01,,CANDIDATE,CANDIDATE,0.9886513,1.45E-04,-1.45E-04,0,,,3.19,7.30E-01,-1.36E+00,0.0222,,,88.24,,,3183,,,6456,185,-236,2.773,0.639,-1.182,1.49,0.241,-0.368
6692,8742270,K05567.01,,CANDIDATE,CANDIDATE,397.395705,1.70E-04,-1.70E-04,0,,,45.99,1.81E+01,-5.09E+00,1.03,,,89.95,,,244,,,5753,158,-152,0.949,0.374,-0.105,0.923,0.116,-0.084
6693,8745553,K05568.01,,CANDIDATE,CANDIDATE,186.404271,5.89E-03,-5.89E-03,0,,,1.06,4.40E-01,-9.00E-02,0.6407,,,89.95,,,336,,,6351,193,-236,0.921,0.382,-0.081,1.008,0.12,-0.135
6695,8747910,K05570.01,,CANDIDATE,CANDIDATE,574.65297,2.90E-02,-2.90E-02,0,,,2.28,9.70E-01,-1.90E-01,1.2963,,,89.95,,,196,,,5596,158,-143,0.821,0.348,-0.067,0.879,0.098,-0.083
6697,8807988,K05572.01,,CANDIDATE,CANDIDATE,21.9578446,1.99E-04,-1.99E-04,0,,,0.78,1.40E-01,-5.00E-02,0.1482,,,89.95,,,533,,,5192,166,-133,0.802,0.145,-0.053,0.896,0.052,-0.086
6699,8814872,K05574.01,,CANDIDATE,CANDIDATE,373.41509,6.18E-03,-6.18E-03,0,,,2.55,1.90E-01,-3.00E-01,0.856,,,89.95,,,158,,,4236,121,-144,0.612,0.047,-0.071,0.599,0.06,-0.058
6702,8841297,K05577.01,,CANDIDATE,CANDIDATE,495.51899,1.42E-02,-1.42E-02,0,,,2.94,1.33E+00,-9.60E-01,1.2514,,,89.95,,,305,,,6043,169,-186,1.634,0.735,-0.537,1.062,0.283,-0.157
6703,8868481,K05578.01,,CANDIDATE,CANDIDATE,388.048463,6.31E-03,-6.31E-03,0,,,3,1.40E-01,-1.40E-01,1.1326,,,89.95,,,376,,,5779,67,-67,2.46,0.11,-0.12,1.29,0.12,-0.16
6704,8888745,K05579.01,,CANDIDATE,CANDIDATE,34.0269868,4.38E-04,-4.38E-04,0,,,1.57,2.63E+00,-1.50E-01,0.188,,,89.95,,,455,,,4999,154,-132,0.801,1.347,-0.077,0.764,0.161,-0.059
6706,8891684,K05581.01,,CANDIDATE,CANDIDATE,374.876239,7.11E-03,-7.11E-03,0,,,4.92,2.13E+00,-1.19E+00,1.0525,,,89.38,,,282,,,5636,168,-169,1.354,0.587,-0.328,1.103,0.227,-0.155
6708,8915379,K05583.01,,CANDIDATE,CANDIDATE,20.5858591,8.47E-04,-8.47E-04,0,,,1.31,7.80E-01,-1.40E-01,0.1302,,,88.81,,,586,,,5523,236,-177,0.753,0.452,-0.081,0.695,0.138,-0.037
6710,8937555,K05585.01,,CANDIDATE,CANDIDATE,113.573945,1.40E-03,-1.40E-03,0,,,3.45,2.17E+00,-1.98E+00,0.4691,,,89.95,,,496,,,5155,140,-153,2.233,1.402,-1.28,1.067,0.319,-0.174
6712,8939650,K05587.01,,CANDIDATE,CANDIDATE,1.827660901,7.40E-08,-7.40E-08,0,,,36,1.85E+01,-3.79E+00,0.0299,,,73.91,,,1688,,,6329,162,-203,1.093,0.562,-0.115,1.063,0.243,-0.106
6716,8959240,K05591.01,,CANDIDATE,CANDIDATE,317.009388,6.14E-03,-6.14E-03,0,,,4.03,2.40E+00,-2.41E+00,0.9541,,,89.95,,,345,,,5066,149,-156,2.27,1.347,-1.359,1.15,0.313,-0.229
6717,8971044,K05592.01,,CANDIDATE,CANDIDATE,482.51701,2.01E-02,-2.01E-02,0,,,2.3,7.50E-01,-2.00E-01,1.2182,,,89.95,,,242,,,6168,158,-187,0.96,0.312,-0.086,1.034,0.123,-0.118
6722,9011877,K05597.01,,CANDIDATE,CANDIDATE,7.77715263,7.07E-05,-7.07E-05,0,,,1.1,6.60E-01,-2.50E-01,0.0744,,,85.37,,,903,,,5243,179,-158,1.134,0.683,-0.252,0.907,0.092,-0.053
6727,9026007,K05602.01,,CANDIDATE,CANDIDATE,403.162285,8.37E-03,-8.37E-03,0,,,2.56,9.60E-01,-2.20E-01,1.0699,,,89.95,,,249,,,6086,154,-179,0.921,0.344,-0.079,1.003,0.108,-0.125
6728,9026248,K05603.01,,CANDIDATE,CANDIDATE,341.557931,4.66E-03,-4.66E-03,0,,,6.81,3.39E+00,-1.74E+00,1.0293,,,89.95,,,393,,,5138,113,-142,3.098,1.541,-0.793,1.245,0.302,-0.312
6729,9044060,K05604.01,,CANDIDATE,CANDIDATE,476.91977,1.64E-02,-1.64E-02,0,,,2.49,1.14E+00,-8.30E-01,1.2893,,,89.95,,,321,,,6282,159,-197,1.725,0.789,-0.575,1.257,0.27,-0.249
